ID,date,endVZA,LAI_LXG1,baseline_LAI,LAI_LXG1_nowood
LT34,2024-10-15,60,3.661971830985916,0.8333333333333334,2.8286384976525825
LT34,2024-10-15,70,3.542857142857143,0.8,2.742857142857143
LT34,2024-10-15,80,3.25,0.8059701492537313,2.4440298507462686
LT34,2024-10-15,90,2.810810810810811,0.7536231884057972,2.0571876224050136
LT61,2024-10-15,10,6.537037037037036,0.3548387096774194,6.182198327359617
LT61,2024-10-15,20,5.203389830508475,0.39999999999999997,4.803389830508475
LT61,2024-10-15,30,4.523809523809524,0.5217391304347826,4.0020703933747415
LT61,2024-10-15,40,4,0.6153846153846154,3.3846153846153846
LT61,2024-10-15,50,3.7285714285714286,0.6909090909090908,3.0376623376623377
LT61,2024-10-15,60,3.3424657534246576,0.6833333333333333,2.659132420091324
LT61,2024-10-15,70,2.986842105263158,0.6825396825396826,2.3043024227234756
LT61,2024-10-15,80,2.8266666666666667,0.7460317460317459,2.0806349206349206
LT61,2024-10-15,90,2.533333333333333,0.7142857142857143,1.8190476190476188
LT12,2024-10-25,10,5.3181818181818175,7.08,0
LT12,2024-10-25,20,5.725,6.707317073170732,0
LT12,2024-10-25,30,4.617021276595745,5.142857142857143,0
LT12,2024-10-25,40,3.4827586206896552,3.6511627906976747,0
LT12,2024-10-25,50,3.2333333333333334,2.7727272727272725,0.4606060606060609
LT12,2024-10-25,60,2.859375,2.1063829787234045,0.7529920212765955
LT12,2024-10-25,70,2.6666666666666665,1.7058823529411764,0.9607843137254901
LT12,2024-10-25,80,2.3857142857142857,1.3859649122807018,0.9997493734335838
LT12,2024-10-25,90,2.1285714285714286,1.1639344262295082,0.9646370023419204
LT44,2024-10-15,10,3.4615384615384612,0.40909090909090906,3.052447552447552
LT44,2024-10-15,20,3.338461538461538,0.5277777777777778,2.8106837606837605
LT44,2024-10-15,30,3.23943661971831,0.6829268292682927,2.556509790450017
LT44,2024-10-15,40,3.291666666666667,0.8222222222222222,2.469444444444445
LT44,2024-10-15,50,3.1578947368421053,0.8076923076923076,2.350202429149798
LT44,2024-10-15,60,3.0933333333333333,0.7758620689655173,2.317471264367816
LT44,2024-10-15,70,2.922077922077922,0.7704918032786885,2.1515861187992336
LT44,2024-10-15,80,2.8051948051948052,0.7777777777777778,2.0274170274170276
LT44,2024-10-15,90,2.5,0.75,1.75
LT42,2024-10-15,10,4.872340425531915,8.296296296296296,0
LT42,2024-10-15,20,3.4285714285714284,5.711538461538462,0
LT42,2024-10-15,30,2.7857142857142856,4.416666666666667,0
LT42,2024-10-15,40,2.4999999999999996,3.2941176470588234,0
LT42,2024-10-15,50,2.3698630136986303,2.6346153846153846,0
LT42,2024-10-15,60,2.1948051948051948,2.0350877192982457,0.15971747550694904
LT42,2024-10-15,70,2.128205128205128,1.7000000000000002,0.428205128205128
LT42,2024-10-15,80,2.037974683544304,1.4444444444444444,0.5935302390998596
LT42,2024-10-15,90,1.8395061728395061,1.28125,0.5582561728395061
LT63,2024-10-15,10,4.3584905660377355,0.7083333333333334,3.650157232704402
LT63,2024-10-15,20,4.116666666666667,0.5952380952380952,3.521428571428572
LT63,2024-10-15,30,3.523809523809524,0.5555555555555555,2.968253968253969
LT63,2024-10-15,40,3.318181818181818,0.6545454545454544,2.6636363636363636
LT63,2024-10-15,50,3.1617647058823524,0.7818181818181817,2.3799465240641706
LT63,2024-10-15,60,3.044776119402985,0.7894736842105264,2.2553024351924584
LT63,2024-10-15,70,2.8181818181818183,0.7627118644067797,2.0554699537750385
LT63,2024-10-15,80,2.6615384615384614,0.7966101694915254,1.8649282920469359
LT63,2024-10-15,90,2.343283582089552,0.7796610169491526,1.5636225651403994
LT43,2024-10-15,10,5.650793650793651,1.074074074074074,4.576719576719578
LT43,2024-10-15,20,4.742857142857143,1.4545454545454544,3.2883116883116887
LT43,2024-10-15,30,4,1.1282051282051282,2.871794871794872
LT43,2024-10-15,40,3.5352112676056335,0.82,2.7152112676056337
LT43,2024-10-15,50,3.26027397260274,0.7454545454545454,2.5148194271481943
LT43,2024-10-15,60,3.0000000000000004,0.7457627118644068,2.2542372881355934
LT43,2024-10-15,70,2.75,0.8135593220338984,1.9364406779661016
LT43,2024-10-15,80,2.571428571428571,0.7903225806451613,1.78110599078341
LT43,2024-10-15,90,2.25,0.7343749999999999,1.515625
LT53,2024-10-15,10,6.7272727272727275,0.4545454545454546,6.272727272727273
LT53,2024-10-15,20,4.624999999999999,0.6666666666666667,3.958333333333332
LT53,2024-10-15,30,4.390625,0.5660377358490566,3.8245872641509435
LT53,2024-10-15,40,3.8873239436619715,0.5593220338983051,3.3280019097636666
LT53,2024-10-15,50,3.452054794520548,0.564516129032258,2.88753866548829
LT53,2024-10-15,60,3.0666666666666664,0.5757575757575757,2.4909090909090907
LT53,2024-10-15,70,2.776315789473684,0.6176470588235293,2.1586687306501546
LT53,2024-10-15,80,2.481012658227848,0.6617647058823529,1.8192479523454952
LT53,2024-10-15,90,2.240506329113924,0.6376811594202899,1.602825169693634
LT11,2024-10-25,10,8.53030303030303,0.6756756756756757,7.854627354627354
LT11,2024-10-25,20,5.938461538461538,0.6,5.338461538461538
LT11,2024-10-25,30,4.707692307692308,0.6938775510204083,4.013814756671899
LT11,2024-10-25,40,4.181818181818182,0.7843137254901961,3.3975044563279857
LT11,2024-10-25,50,3.924242424242424,0.7758620689655173,3.1483803552769065
LT11,2024-10-25,60,3.573529411764706,0.819672131147541,2.753857280617165
LT11,2024-10-25,70,3.2253521126760565,0.8615384615384616,2.363813651137595
LT11,2024-10-25,80,2.9315068493150687,0.8769230769230768,2.0545837723919917
LT11,2024-10-25,90,2.5675675675675675,0.8059701492537313,1.761597418313836
LT64,2024-10-15,10,4.500000000000001,3.4285714285714284,1.0714285714285725
LT64,2024-10-15,20,5.017857142857142,3.4615384615384617,1.5563186813186807
LT64,2024-10-15,30,4.603174603174603,3.4333333333333336,1.1698412698412692
LT64,2024-10-15,40,3.9000000000000004,3.0000000000000004,0.8999999999999999
LT64,2024-10-15,50,3.676056338028169,2.9069767441860463,0.7690795938421227
LT64,2024-10-15,60,3.5135135135135136,2.6470588235294117,0.8664546899841019
LT64,2024-10-15,70,3.381578947368421,2.527272727272727,0.8543062200956939
LT64,2024-10-15,80,3.1578947368421053,2.3333333333333335,0.8245614035087718
LT64,2024-10-15,90,2.8513513513513513,2.0701754385964914,0.7811759127548599
LT51,2024-10-15,10,4.035714285714285,0.5,3.5357142857142847
LT51,2024-10-15,20,4.15625,0.4473684210526316,3.7088815789473686
LT51,2024-10-15,30,3.876923076923077,0.4444444444444444,3.4324786324786327
LT51,2024-10-15,40,3.5757575757575752,0.48333333333333334,3.092424242424242
LT51,2024-10-15,50,3.3582089552238803,0.5151515151515151,2.843057440072365
LT51,2024-10-15,60,3.08,0.6376811594202899,2.44231884057971
LT51,2024-10-15,70,3.108108108108108,0.7611940298507462,2.3469140782573614
LT51,2024-10-15,80,2.772151898734177,0.7941176470588235,1.9780342516753535
LT51,2024-10-15,90,2.5769230769230766,0.7761194029850746,1.800803673938002
LT33,2024-10-15,10,7.258620689655173,0.5652173913043478,6.693403298350825
LT33,2024-10-15,20,4.925373134328358,0.4571428571428572,4.4682302771855005
LT33,2024-10-15,30,3.930555555555556,0.5333333333333333,3.3972222222222226
LT33,2024-10-15,40,3.5263157894736845,0.6875000000000001,2.8388157894736845
LT33,2024-10-15,50,3.1645569620253164,0.648148148148148,2.5164088138771685
LT33,2024-10-15,60,2.9012345679012346,0.6101694915254238,2.2910650763758107
LT33,2024-10-15,70,2.666666666666667,0.6949152542372882,1.971751412429379
LT33,2024-10-15,80,2.51764705882353,0.7213114754098361,1.7963355834136938
LT33,2024-10-15,90,2.244186046511628,0.6984126984126984,1.5457733480989295
LT32,2024-10-15,10,3.648648648648649,5.146341463414634,0
LT32,2024-10-15,20,5.285714285714286,5.5576923076923075,0
LT32,2024-10-15,30,4.303030303030303,4.979166666666667,0
LT32,2024-10-15,40,3.942028985507247,4.081632653061225,0
LT32,2024-10-15,50,3.6056338028169015,3.056603773584906,0.5490300292319956
LT32,2024-10-15,60,3.0384615384615383,2.4545454545454546,0.5839160839160837
LT32,2024-10-15,70,2.8552631578947367,1.966101694915254,0.8891614629794826
LT32,2024-10-15,80,2.644736842105263,1.578125,1.0666118421052628
LT32,2024-10-15,90,2.3333333333333335,1.338235294117647,0.9950980392156865
LT31,2024-10-15,10,9,1.08,7.92
LT31,2024-10-15,20,5.970149253731343,1.0196078431372548,4.950541410594088
LT31,2024-10-15,30,5.235294117647059,1.2708333333333333,3.964460784313726
LT31,2024-10-15,40,4.8,1.1923076923076923,3.6076923076923073
LT31,2024-10-15,50,4.486842105263158,1.0517241379310345,3.4351179673321237
LT31,2024-10-15,60,4.151898734177215,1.1694915254237288,2.9824072087534863
LT31,2024-10-15,70,3.630952380952381,1.2833333333333334,2.3476190476190473
LT31,2024-10-15,80,3.5189873417721516,1.2153846153846155,2.303602726387536
LT31,2024-10-15,90,3.0625,1.106060606060606,1.956439393939394
LT13,2024-10-25,10,5.403846153846154,0.47826086956521735,4.9255852842809364
LT13,2024-10-25,20,4.333333333333333,0.39534883720930236,3.937984496124031
LT13,2024-10-25,30,3.6333333333333337,0.4074074074074074,3.2259259259259263
LT13,2024-10-25,40,3.4307692307692306,0.4655172413793104,2.96525198938992
LT13,2024-10-25,50,3.2318840579710146,0.435483870967742,2.7964001870032726
LT13,2024-10-25,60,3.0142857142857142,0.47619047619047616,2.538095238095238
LT13,2024-10-25,70,2.6901408450704225,0.5573770491803279,2.1327637958900945
LT13,2024-10-25,80,2.4225352112676055,0.6,1.8225352112676054
LT13,2024-10-25,90,2.1408450704225355,0.5873015873015873,1.553543483120948
LT41,2024-10-15,10,3.5740740740740735,0.19999999999999998,3.3740740740740733
LT41,2024-10-15,20,4.415384615384616,0.40816326530612246,4.007221350078494
LT41,2024-10-15,30,4.225352112676057,0.6153846153846154,3.6099674972914415
LT41,2024-10-15,40,4.027397260273973,1.1153846153846152,2.9120126448893577
LT41,2024-10-15,50,3.81578947368421,1.4150943396226414,2.4006951340615688
LT41,2024-10-15,60,3.5897435897435894,1.5357142857142856,2.054029304029304
LT41,2024-10-15,70,3.325301204819277,1.6034482758620692,1.721852928957208
LT41,2024-10-15,80,3.130952380952381,1.540983606557377,1.589968774395004
LT41,2024-10-15,90,2.823529411764706,1.34375,1.479779411764706
LT52,2024-10-15,10,3.2,0.36363636363636365,2.8363636363636364
LT52,2024-10-15,20,3.215384615384615,0.3666666666666667,2.8487179487179484
LT52,2024-10-15,30,2.9054054054054053,0.41860465116279066,2.4868007542426147
LT52,2024-10-15,40,2.8333333333333335,0.4791666666666667,2.354166666666667
LT52,2024-10-15,50,2.767123287671233,0.5471698113207547,2.219953476350478
LT52,2024-10-15,60,2.5866666666666664,0.5892857142857143,1.997380952380952
LT52,2024-10-15,70,2.4533333333333336,0.6379310344827587,1.815402298850575
LT52,2024-10-15,80,2.2564102564102564,0.65,1.6064102564102565
LT52,2024-10-15,90,1.9875,0.639344262295082,1.348155737704918
LT54,2024-10-15,10,2.8867924528301887,0.625,2.2617924528301887
LT54,2024-10-15,20,3.9655172413793105,1.75,2.2155172413793105
LT54,2024-10-15,30,4.432835820895522,1.7708333333333333,2.662002487562189
LT54,2024-10-15,40,4.056338028169014,1.607142857142857,2.4491951710261572
LT54,2024-10-15,50,3.774647887323944,1.4745762711864407,2.300071616137503
LT54,2024-10-15,60,3.513888888888889,1.4666666666666668,2.047222222222222
LT54,2024-10-15,70,3.283783783783784,1.403225806451613,1.8805579773321712
LT54,2024-10-15,80,3.0394736842105265,1.34375,1.6957236842105265
LT54,2024-10-15,90,2.6708860759493667,1.265625,1.4052610759493667
LT52,2024-10-25,10,2.205128205128205,0.36363636363636365,1.841491841491841
LT52,2024-10-25,20,1.796296296296296,0.3666666666666667,1.4296296296296294
LT52,2024-10-25,30,1.8888888888888888,0.41860465116279066,1.4702842377260983
LT52,2024-10-25,40,1.8030303030303028,0.4791666666666667,1.323863636363636
LT52,2024-10-25,50,1.8615384615384614,0.5471698113207547,1.3143686502177068
LT52,2024-10-25,60,1.835820895522388,0.5892857142857143,1.2465351812366738
LT52,2024-10-25,70,1.7681159420289856,0.6379310344827587,1.130184907546227
LT52,2024-10-25,80,1.7,0.65,1.0499999999999998
LT52,2024-10-25,90,1.4794520547945207,0.639344262295082,0.8401077924994387
LT64,2024-10-25,10,4.88235294117647,3.4285714285714284,1.4537815126050417
LT64,2024-10-25,20,5.450980392156862,3.4615384615384617,1.9894419306184004
LT64,2024-10-25,30,5.103448275862069,3.4333333333333336,1.6701149425287358
LT64,2024-10-25,40,4.34375,3.0000000000000004,1.3437499999999996
LT64,2024-10-25,50,3.970149253731343,2.9069767441860463,1.0631725095452969
LT64,2024-10-25,60,3.5753424657534247,2.6470588235294117,0.928283642224013
LT64,2024-10-25,70,3.5,2.527272727272727,0.9727272727272731
LT64,2024-10-25,80,3.180555555555556,2.3333333333333335,0.8472222222222223
LT64,2024-10-25,90,2.7777777777777777,2.0701754385964914,0.7076023391812862
LT24,2024-10-25,10,3.7142857142857144,0.65,3.0642857142857145
LT24,2024-10-25,20,3.183333333333333,0.6666666666666666,2.5166666666666666
LT24,2024-10-25,30,2.8360655737704916,0.627906976744186,2.208158597026306
LT24,2024-10-25,40,2.4461538461538463,0.6,1.8461538461538463
LT24,2024-10-25,50,2.477611940298507,0.7254901960784313,1.7521217442200756
LT24,2024-10-25,60,2.3285714285714287,0.7962962962962963,1.5322751322751325
LT24,2024-10-25,70,2.242857142857143,0.7586206896551725,1.4842364532019703
LT24,2024-10-25,80,2.1142857142857143,0.7704918032786885,1.3437939110070258
LT24,2024-10-25,90,1.8732394366197185,0.7460317460317459,1.1272076905879724
LT51,2024-10-25,10,3.3928571428571423,0.5,2.8928571428571423
LT51,2024-10-25,20,3.833333333333333,0.4473684210526316,3.3859649122807016
LT51,2024-10-25,30,3.7543859649122813,0.4444444444444444,3.309941520467837
LT51,2024-10-25,40,3.2741935483870965,0.48333333333333334,2.790860215053763
LT51,2024-10-25,50,3.125,0.5151515151515151,2.609848484848485
LT51,2024-10-25,60,2.875,0.6376811594202899,2.23731884057971
LT51,2024-10-25,70,2.842857142857143,0.7611940298507462,2.081663113006397
LT51,2024-10-25,80,2.4864864864864864,0.7941176470588235,1.692368839427663
LT51,2024-10-25,90,2.2777777777777777,0.7761194029850746,1.501658374792703
LT62,2024-10-25,10,3.6470588235294117,0.35000000000000003,3.2970588235294116
LT62,2024-10-25,20,2.658536585365854,0.3870967741935484,2.2714398111723053
LT62,2024-10-25,30,2.7,0.33333333333333337,2.3666666666666667
LT62,2024-10-25,40,2.3962264150943398,0.3548387096774194,2.0413877054169203
LT62,2024-10-25,50,2.1052631578947367,0.4153846153846154,1.6898785425101213
LT62,2024-10-25,60,1.8833333333333333,0.45588235294117646,1.427450980392157
LT62,2024-10-25,70,1.703125,0.5223880597014925,1.1807369402985075
LT62,2024-10-25,80,1.6461538461538463,0.5671641791044776,1.0789896670493686
LT62,2024-10-25,90,1.4626865671641789,0.5671641791044776,0.8955223880597013
LT34,2024-10-25,10,7.938461538461539,1.3181818181818181,6.62027972027972
LT34,2024-10-25,20,5.790322580645161,1.1304347826086956,4.659887798036466
LT34,2024-10-25,30,4.703125,0.92,3.783125
LT34,2024-10-25,40,4.111111111111111,0.9444444444444444,3.166666666666666
LT34,2024-10-25,50,3.5999999999999996,0.9107142857142857,2.689285714285714
LT34,2024-10-25,60,3.176470588235294,0.8333333333333334,2.3431372549019605
LT34,2024-10-25,70,2.927536231884058,0.8,2.127536231884058
LT34,2024-10-25,80,2.647887323943662,0.8059701492537313,1.8419171746899305
LT34,2024-10-25,90,2.3194444444444446,0.7536231884057972,1.5658212560386473
LT32,2024-10-25,10,3.8205128205128203,5.146341463414634,0
LT32,2024-10-25,20,5.852459016393443,5.5576923076923075,0.2947667087011352
LT32,2024-10-25,30,4.970149253731343,4.979166666666667,0
LT32,2024-10-25,40,4.279411764705882,4.081632653061225,0.19777911164465767
LT32,2024-10-25,50,3.761194029850746,3.056603773584906,0.7045902562658402
LT32,2024-10-25,60,3.083333333333334,2.4545454545454546,0.6287878787878793
LT32,2024-10-25,70,2.7464788732394365,1.966101694915254,0.7803771783241824
LT32,2024-10-25,80,2.430555555555556,1.578125,0.8524305555555558
LT32,2024-10-25,90,2.1506849315068495,1.338235294117647,0.8124496373892025
LT61,2024-10-25,10,5.326086956521739,0.3548387096774194,4.97124824684432
LT61,2024-10-25,20,4.148148148148148,0.39999999999999997,3.748148148148148
LT61,2024-10-25,30,3.745762711864407,0.5217391304347826,3.2240235814296243
LT61,2024-10-25,40,3.5081967213114758,0.6153846153846154,2.8928121059268603
LT61,2024-10-25,50,3.1641791044776117,0.6909090909090908,2.473270013568521
LT61,2024-10-25,60,2.8695652173913047,0.6833333333333333,2.186231884057971
LT61,2024-10-25,70,2.565217391304348,0.6825396825396826,1.8826777087646656
LT61,2024-10-25,80,2.4029850746268657,0.7460317460317459,1.6569533285951197
LT61,2024-10-25,90,2.0882352941176467,0.7142857142857143,1.3739495798319323
LT54,2024-10-25,10,2.7333333333333334,0.625,2.1083333333333334
LT54,2024-10-25,20,4.2105263157894735,1.75,2.4605263157894735
LT54,2024-10-25,30,4.393939393939394,1.7708333333333333,2.6231060606060606
LT54,2024-10-25,40,4.138461538461538,1.607142857142857,2.531318681318681
LT54,2024-10-25,50,3.815384615384615,1.4745762711864407,2.3408083441981744
LT54,2024-10-25,60,3.5373134328358207,1.4666666666666668,2.070646766169154
LT54,2024-10-25,70,3.1428571428571432,1.403225806451613,1.7396313364055302
LT54,2024-10-25,80,2.849315068493151,1.34375,1.505565068493151
LT54,2024-10-25,90,2.527027027027027,1.265625,1.2614020270270272
LT33,2024-10-25,10,4.3061224489795915,0.5652173913043478,3.740905057675244
LT33,2024-10-25,20,3.092592592592592,0.4571428571428572,2.635449735449735
LT33,2024-10-25,30,2.4126984126984126,0.5333333333333333,1.8793650793650793
LT33,2024-10-25,40,2.1285714285714286,0.6875000000000001,1.4410714285714286
LT33,2024-10-25,50,2.084507042253521,0.648148148148148,1.436358894105373
LT33,2024-10-25,60,1.9054054054054053,0.6101694915254238,1.2952359138799814
LT33,2024-10-25,70,1.8666666666666665,0.6949152542372882,1.1717514124293782
LT33,2024-10-25,80,1.7792207792207793,0.7213114754098361,1.057909303810943
LT33,2024-10-25,90,1.6025641025641024,0.6984126984126984,0.904151404151404
LT43,2024-10-25,10,4.74,1.074074074074074,3.6659259259259263
LT43,2024-10-25,20,4.3584905660377355,1.4545454545454544,2.9039451114922814
LT43,2024-10-25,30,3.3508771929824563,1.1282051282051282,2.222672064777328
LT43,2024-10-25,40,2.6825396825396823,0.82,1.8625396825396825
LT43,2024-10-25,50,2.603174603174603,0.7454545454545454,1.8577200577200574
LT43,2024-10-25,60,2.3134328358208953,0.7457627118644068,1.5676701239564885
LT43,2024-10-25,70,2.1142857142857143,0.8135593220338984,1.300726392251816
LT43,2024-10-25,80,1.9452054794520548,0.7903225806451613,1.1548828988068935
LT43,2024-10-25,90,1.7105263157894737,0.7343749999999999,0.9761513157894738
LT53,2024-10-25,10,3.4864864864864864,0.4545454545454546,3.031941031941032
LT53,2024-10-25,20,2.836734693877551,0.6666666666666667,2.170068027210884
LT53,2024-10-25,30,2.967741935483871,0.5660377358490566,2.4017041996348145
LT53,2024-10-25,40,2.7142857142857144,0.5593220338983051,2.154963680387409
LT53,2024-10-25,50,2.6231884057971016,0.564516129032258,2.0586722767648435
LT53,2024-10-25,60,2.3013698630136985,0.5757575757575757,1.7256122872561228
LT53,2024-10-25,70,2.121621621621622,0.6176470588235293,1.5039745627980925
LT53,2024-10-25,80,1.909090909090909,0.6617647058823529,1.247326203208556
LT53,2024-10-25,90,1.7272727272727273,0.6376811594202899,1.0895915678524375
LT42,2024-10-25,10,5.88,8.296296296296296,0
LT42,2024-10-25,20,4.32,5.711538461538462,0
LT42,2024-10-25,30,3.1249999999999996,4.416666666666667,0
LT42,2024-10-25,40,2.758064516129032,3.2941176470588234,0
LT42,2024-10-25,50,2.3661971830985915,2.6346153846153846,0
LT42,2024-10-25,60,2.2,2.0350877192982457,0.16491228070175445
LT42,2024-10-25,70,2.057971014492754,1.7000000000000002,0.3579710144927537
LT42,2024-10-25,80,1.9558823529411764,1.4444444444444444,0.511437908496732
LT42,2024-10-25,90,1.7,1.28125,0.41874999999999996
LT41,2024-10-25,10,3.3703703703703702,0.19999999999999998,3.17037037037037
LT41,2024-10-25,20,4.230769230769231,0.40816326530612246,3.8226059654631084
LT41,2024-10-25,30,3.466666666666667,0.6153846153846154,2.8512820512820514
LT41,2024-10-25,40,3.077922077922078,1.1153846153846152,1.962537462537463
LT41,2024-10-25,50,3.0641025641025643,1.4150943396226414,1.649008224479923
LT41,2024-10-25,60,2.949367088607595,1.5357142857142856,1.4136528028933095
LT41,2024-10-25,70,2.839506172839506,1.6034482758620692,1.2360578969774367
LT41,2024-10-25,80,2.626506024096386,1.540983606557377,1.0855224175390088
LT41,2024-10-25,90,2.3658536585365852,1.34375,1.0221036585365852
LT21,2024-10-25,10,6.758620689655173,3.5000000000000004,3.258620689655172
LT21,2024-10-25,20,5.4230769230769225,3.2,2.2230769230769223
LT21,2024-10-25,30,4.453125,2.428571428571429,2.024553571428571
LT21,2024-10-25,40,3.8260869565217397,1.8333333333333335,1.9927536231884062
LT21,2024-10-25,50,3.628571428571429,1.711111111111111,1.917460317460318
LT21,2024-10-25,60,3.380281690140845,1.52,1.860281690140845
LT21,2024-10-25,70,3.0972222222222223,1.490566037735849,1.6066561844863734
LT21,2024-10-25,80,2.8888888888888893,1.3620689655172415,1.5268199233716477
LT21,2024-10-25,90,2.527027027027027,1.1935483870967742,1.333478639930253
LT63,2024-10-25,10,2.735294117647059,0.7083333333333334,2.0269607843137254
LT63,2024-10-25,20,3.027777777777778,0.5952380952380952,2.432539682539683
LT63,2024-10-25,30,2.9333333333333336,0.5555555555555555,2.377777777777778
LT63,2024-10-25,40,2.923076923076923,0.6545454545454544,2.2685314685314686
LT63,2024-10-25,50,2.745454545454545,0.7818181818181817,1.9636363636363634
LT63,2024-10-25,60,2.5818181818181816,0.7894736842105264,1.792344497607655
LT63,2024-10-25,70,2.4074074074074074,0.7627118644067797,1.6446955430006276
LT63,2024-10-25,80,2.1636363636363636,0.7966101694915254,1.367026194144838
LT63,2024-10-25,90,1.8135593220338986,0.7796610169491526,1.0338983050847461
LT22,2024-10-25,10,8.283582089552239,5,3.2835820895522385
LT22,2024-10-25,20,5.870967741935484,4.605263157894737,1.2657045840407468
LT22,2024-10-25,30,4.8,3.7249999999999996,1.0750000000000002
LT22,2024-10-25,40,4.046153846153846,3.325,0.7211538461538458
LT22,2024-10-25,50,3.455882352941176,2.6744186046511627,0.7814637482900135
LT22,2024-10-25,60,3.1884057971014497,2.2666666666666666,0.9217391304347831
LT22,2024-10-25,70,2.8333333333333335,1.8235294117647058,1.0098039215686276
LT22,2024-10-25,80,2.6666666666666665,1.5357142857142856,1.130952380952381
LT22,2024-10-25,90,2.324324324324324,1.3,1.024324324324324
LT44,2024-10-25,10,1.2954545454545454,0.40909090909090906,0.8863636363636364
LT44,2024-10-25,20,1.9375000000000002,0.5277777777777778,1.4097222222222223
LT44,2024-10-25,30,2.3636363636363633,0.6829268292682927,1.6807095343680705
LT44,2024-10-25,40,2.640625,0.8222222222222222,1.8184027777777778
LT44,2024-10-25,50,2.541666666666667,0.8076923076923076,1.7339743589743595
LT44,2024-10-25,60,2.416666666666667,0.7758620689655173,1.6408045977011496
LT44,2024-10-25,70,2.357142857142857,0.7704918032786885,1.5866510538641687
LT44,2024-10-25,80,2.178082191780822,0.7777777777777778,1.4003044140030445
LT44,2024-10-25,90,1.87012987012987,0.75,1.12012987012987
LT31,2024-10-25,10,8.391304347826088,1.08,7.311304347826088
LT31,2024-10-25,20,5.723076923076923,1.0196078431372548,4.703469079939668
LT31,2024-10-25,30,4.897058823529411,1.2708333333333333,3.626225490196078
LT31,2024-10-25,40,4.445945945945946,1.1923076923076923,3.253638253638253
LT31,2024-10-25,50,4.038961038961038,1.0517241379310345,2.9872369010300037
LT31,2024-10-25,60,3.766233766233766,1.1694915254237288,2.596742240810037
LT31,2024-10-25,70,3.4556962025316453,1.2833333333333334,2.172362869198312
LT31,2024-10-25,80,3.207792207792208,1.2153846153846155,1.9924075924075924
LT31,2024-10-25,90,2.769230769230769,1.106060606060606,1.6631701631701632
LT23,2024-10-25,10,3.1086956521739126,0.7999999999999999,2.308695652173913
LT23,2024-10-25,20,3.784313725490196,0.7096774193548387,3.074636306135357
LT23,2024-10-25,30,3.7857142857142856,0.5853658536585366,3.200348432055749
LT23,2024-10-25,40,3.473684210526316,0.5625000000000001,2.911184210526316
LT23,2024-10-25,50,3.1016949152542375,0.5283018867924528,2.5733930284617847
LT23,2024-10-25,60,2.80327868852459,0.5087719298245614,2.2945067587000283
LT23,2024-10-25,70,2.5,0.6071428571428571,1.8928571428571428
LT23,2024-10-25,80,2.2388059701492535,0.6440677966101696,1.594738173539084
LT23,2024-10-25,90,1.956521739130435,0.6290322580645161,1.327489481065919
LT42,2024-11-12,10,5.961538461538462,8.296296296296296,0
LT42,2024-11-12,20,4.54,5.711538461538462,0
LT42,2024-11-12,30,3.2352941176470584,4.416666666666667,0
LT42,2024-11-12,40,2.7777777777777777,3.2941176470588234,0
LT42,2024-11-12,50,2.360655737704918,2.6346153846153846,0
LT42,2024-11-12,60,2.0615384615384618,2.0350877192982457,0.02645074224021604
LT42,2024-11-12,70,1.8285714285714287,1.7000000000000002,0.12857142857142856
LT42,2024-11-12,80,1.8,1.4444444444444444,0.3555555555555556
LT42,2024-11-12,90,1.5866666666666667,1.28125,0.30541666666666667
LT54,2024-11-12,10,1.8636363636363635,0.625,1.2386363636363635
LT54,2024-11-12,20,2,1.75,0.25
LT54,2024-11-12,30,2.2115384615384612,1.7708333333333333,0.44070512820512797
LT54,2024-11-12,40,2.0338983050847457,1.607142857142857,0.4267554479418887
LT54,2024-11-12,50,1.9672131147540983,1.4745762711864407,0.4926368435676576
LT54,2024-11-12,60,2,1.4666666666666668,0.5333333333333332
LT54,2024-11-12,70,2.057971014492754,1.403225806451613,0.6547452080411409
LT54,2024-11-12,80,2.1232876712328768,1.34375,0.7795376712328768
LT54,2024-11-12,90,2.0675675675675675,1.265625,0.8019425675675675
LT52,2024-11-12,10,0.4545454545454546,0.36363636363636365,0.09090909090909094
LT52,2024-11-12,20,0.5882352941176471,0.3666666666666667,0.22156862745098038
LT52,2024-11-12,30,0.7045454545454546,0.41860465116279066,0.2859408033826639
LT52,2024-11-12,40,0.6981132075471698,0.4791666666666667,0.21894654088050308
LT52,2024-11-12,50,0.7857142857142857,0.5471698113207547,0.238544474393531
LT52,2024-11-12,60,0.9107142857142857,0.5892857142857143,0.3214285714285714
LT52,2024-11-12,70,1.0166666666666666,0.6379310344827587,0.37873563218390793
LT52,2024-11-12,80,1.109375,0.65,0.459375
LT52,2024-11-12,90,1.0757575757575757,0.639344262295082,0.4364133134624937
LT41,2024-11-12,10,1.543478260869565,0.19999999999999998,1.343478260869565
LT41,2024-11-12,20,1.8703703703703702,0.40816326530612246,1.4622071050642478
LT41,2024-11-12,30,1.7258064516129032,0.6153846153846154,1.1104218362282878
LT41,2024-11-12,40,1.857142857142857,1.1153846153846152,0.7417582417582418
LT41,2024-11-12,50,2.126984126984127,1.4150943396226414,0.7118897873614856
LT41,2024-11-12,60,2.292307692307692,1.5357142857142856,0.7565934065934066
LT41,2024-11-12,70,2.3857142857142857,1.6034482758620692,0.7822660098522165
LT41,2024-11-12,80,2.416666666666667,1.540983606557377,0.87568306010929
