"ID","date","endVZA","filename","ring","GF0_360","lens","circ","channel","stretch","gamma","zonal","thd","method","lat","lon"
"LT53","20241015",60,"LT53_20241015.jpg",30,0.219146720911898,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT53","20241015",70,"LT53_20241015.jpg",35,0.208981620044203,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT53","20241015",80,"LT53_20241015.jpg",40,0.183655367584739,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT53","20241015",90,"LT53_20241015.jpg",45,0.158411842869978,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT54","20241015",10,"LT54_20241015.jpg",5,0.473515506807867,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT54","20241015",20,"LT54_20241015.jpg",10,0.320431060779379,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT54","20241015",30,"LT54_20241015.jpg",15,0.22243770009518,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT54","20241015",40,"LT54_20241015.jpg",20,0.206246576438896,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT54","20241015",50,"LT54_20241015.jpg",25,0.203907177093761,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT54","20241015",60,"LT54_20241015.jpg",30,0.188384920467745,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT54","20241015",70,"LT54_20241015.jpg",35,0.1656575719701,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT54","20241015",80,"LT54_20241015.jpg",40,0.140184935641421,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT54","20241015",90,"LT54_20241015.jpg",45,0.119753913883511,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT61","20241015",10,"LT61_20241015.jpg",5,0.173940998487141,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","106","Otsu",NA,NA
"LT61","20241015",20,"LT61_20241015.jpg",10,0.208152215358804,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","106","Otsu",NA,NA
"LT61","20241015",30,"LT61_20241015.jpg",15,0.219015531712382,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","106","Otsu",NA,NA
"LT61","20241015",40,"LT61_20241015.jpg",20,0.220653671933427,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","106","Otsu",NA,NA
"LT61","20241015",50,"LT61_20241015.jpg",25,0.205042478503855,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","106","Otsu",NA,NA
"LT61","20241015",60,"LT61_20241015.jpg",30,0.196827737287779,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","106","Otsu",NA,NA
"LT61","20241015",70,"LT61_20241015.jpg",35,0.181715045295998,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","106","Otsu",NA,NA
"LT61","20241015",80,"LT61_20241015.jpg",40,0.158468899959147,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","106","Otsu",NA,NA
"LT61","20241015",90,"LT61_20241015.jpg",45,0.137268388198996,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","106","Otsu",NA,NA
"LT62","20241015",10,"LT62_20241015.jpg",5,0.218409606656581,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","107","Otsu",NA,NA
"LT62","20241015",20,"LT62_20241015.jpg",10,0.293158506825288,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","107","Otsu",NA,NA
"LT62","20241015",30,"LT62_20241015.jpg",15,0.252338409621874,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","107","Otsu",NA,NA
"LT62","20241015",40,"LT62_20241015.jpg",20,0.232283774759069,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","107","Otsu",NA,NA
"LT62","20241015",50,"LT62_20241015.jpg",25,0.227200744492545,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","107","Otsu",NA,NA
"LT62","20241015",60,"LT62_20241015.jpg",30,0.227632568804579,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","107","Otsu",NA,NA
"LT62","20241015",70,"LT62_20241015.jpg",35,0.215803109534298,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","107","Otsu",NA,NA
"LT62","20241015",80,"LT62_20241015.jpg",40,0.191196769266416,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","107","Otsu",NA,NA
"LT62","20241015",90,"LT62_20241015.jpg",45,0.165574564990424,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","107","Otsu",NA,NA
"LT63","20241015",10,"LT63_20241015.jpg",5,0.314258698940999,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","111","Otsu",NA,NA
"LT63","20241015",20,"LT63_20241015.jpg",10,0.281137992831541,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","111","Otsu",NA,NA
"LT63","20241015",30,"LT63_20241015.jpg",15,0.308308817167085,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","111","Otsu",NA,NA
"LT63","20241015",40,"LT63_20241015.jpg",20,0.29213575185779,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","111","Otsu",NA,NA
"LT63","20241015",50,"LT63_20241015.jpg",25,0.270345512824762,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","111","Otsu",NA,NA
"LT63","20241015",60,"LT63_20241015.jpg",30,0.25617330388363,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","111","Otsu",NA,NA
"LT63","20241015",70,"LT63_20241015.jpg",35,0.247320679598772,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","111","Otsu",NA,NA
"LT63","20241015",80,"LT63_20241015.jpg",40,0.220425655323378,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","111","Otsu",NA,NA
"LT63","20241015",90,"LT63_20241015.jpg",45,0.190531626363082,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","111","Otsu",NA,NA
"LT64","20241015",10,"LT64_20241015.jpg",5,0.467993570347958,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT64","20241015",20,"LT64_20241015.jpg",10,0.262456627011363,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT64","20241015",30,"LT64_20241015.jpg",15,0.224821536730986,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT64","20241015",40,"LT64_20241015.jpg",20,0.219111037185814,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT64","20241015",50,"LT64_20241015.jpg",25,0.207941640535398,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT64","20241015",60,"LT64_20241015.jpg",30,0.180457573769703,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT64","20241015",70,"LT64_20241015.jpg",35,0.152519257104531,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT64","20241015",80,"LT64_20241015.jpg",40,0.130417583824686,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT64","20241015",90,"LT64_20241015.jpg",45,0.114193832959963,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT11","20241025",10,"LT11_20241025.jpg",5,0.0730332829046899,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","93","Otsu",NA,NA
"LT11","20241025",20,"LT11_20241025.jpg",10,0.164402691985053,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","93","Otsu",NA,NA
"LT11","20241025",30,"LT11_20241025.jpg",15,0.213464783248248,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","93","Otsu",NA,NA
"LT11","20241025",40,"LT11_20241025.jpg",20,0.221958689654655,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","93","Otsu",NA,NA
"LT11","20241025",50,"LT11_20241025.jpg",25,0.21449655597616,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","93","Otsu",NA,NA
"LT11","20241025",60,"LT11_20241025.jpg",30,0.202582466192021,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","93","Otsu",NA,NA
"LT11","20241025",70,"LT11_20241025.jpg",35,0.183548043276407,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","93","Otsu",NA,NA
"LT11","20241025",80,"LT11_20241025.jpg",40,0.15965275787638,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","93","Otsu",NA,NA
"LT11","20241025",90,"LT11_20241025.jpg",45,0.139303178563581,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","93","Otsu",NA,NA
"LT12","20241025",10,"LT12_20241025.jpg",5,0.316953479576399,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT12","20241025",20,"LT12_20241025.jpg",10,0.31028845420575,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT12","20241025",30,"LT12_20241025.jpg",15,0.3139569092325,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT12","20241025",40,"LT12_20241025.jpg",20,0.321034984729979,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT12","20241025",50,"LT12_20241025.jpg",25,0.308015973773709,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT12","20241025",60,"LT12_20241025.jpg",30,0.294331333241052,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT12","20241025",70,"LT12_20241025.jpg",35,0.266365502926632,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT12","20241025",80,"LT12_20241025.jpg",40,0.232680385419779,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT12","20241025",90,"LT12_20241025.jpg",45,0.203691941840101,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","105","Otsu",NA,NA
"LT13","20241025",10,"LT13_20241025.jpg",5,0.248231845688351,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT13","20241025",20,"LT13_20241025.jpg",10,0.325816937390376,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT13","20241025",30,"LT13_20241025.jpg",15,0.312481612875314,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT13","20241025",40,"LT13_20241025.jpg",20,0.285246108708539,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT13","20241025",50,"LT13_20241025.jpg",25,0.258706601653397,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT13","20241025",60,"LT13_20241025.jpg",30,0.24485402536125,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT13","20241025",70,"LT13_20241025.jpg",35,0.241241590488307,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT13","20241025",80,"LT13_20241025.jpg",40,0.224165487826442,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT13","20241025",90,"LT13_20241025.jpg",45,0.200474307683706,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT14","20241025",10,"LT14_20241025.jpg",5,0.499253025718608,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT14","20241025",20,"LT14_20241025.jpg",10,0.459739380767178,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT14","20241025",30,"LT14_20241025.jpg",15,0.395072250584062,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT14","20241025",40,"LT14_20241025.jpg",20,0.336076767808145,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT14","20241025",50,"LT14_20241025.jpg",25,0.305933482938989,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT14","20241025",60,"LT14_20241025.jpg",30,0.301784134473607,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT14","20241025",70,"LT14_20241025.jpg",35,0.273464429236797,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT14","20241025",80,"LT14_20241025.jpg",40,0.231784631988439,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT14","20241025",90,"LT14_20241025.jpg",45,0.201306101380667,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT21","20241025",10,"LT21_20241025.jpg",5,0.140998487140696,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","89","Otsu",NA,NA
"LT21","20241025",20,"LT21_20241025.jpg",10,0.252082856707085,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","89","Otsu",NA,NA
"LT21","20241025",30,"LT21_20241025.jpg",15,0.222461495197716,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","89","Otsu",NA,NA
"LT21","20241025",40,"LT21_20241025.jpg",20,0.22662036052756,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","89","Otsu",NA,NA
"LT21","20241025",50,"LT21_20241025.jpg",25,0.215507139968576,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","89","Otsu",NA,NA
"LT21","20241025",60,"LT21_20241025.jpg",30,0.203218002034196,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","89","Otsu",NA,NA
"LT21","20241025",70,"LT21_20241025.jpg",35,0.188588846105703,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","89","Otsu",NA,NA
"LT21","20241025",80,"LT21_20241025.jpg",40,0.164298442711414,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","89","Otsu",NA,NA
"LT21","20241025",90,"LT21_20241025.jpg",45,0.141831714385643,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","89","Otsu",NA,NA
"LT22","20241025",10,"LT22_20241025.jpg",5,0.0684474281391831,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","95","Otsu",NA,NA
"LT22","20241025",20,"LT22_20241025.jpg",10,0.172455292457866,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","95","Otsu",NA,NA
"LT22","20241025",30,"LT22_20241025.jpg",15,0.233267716535433,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","95","Otsu",NA,NA
"LT22","20241025",40,"LT22_20241025.jpg",20,0.239192802455209,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","95","Otsu",NA,NA
"LT22","20241025",50,"LT22_20241025.jpg",25,0.251922139869134,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","95","Otsu",NA,NA
"LT22","20241025",60,"LT22_20241025.jpg",30,0.237348262808515,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","95","Otsu",NA,NA
"LT22","20241025",70,"LT22_20241025.jpg",35,0.22112158271634,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","95","Otsu",NA,NA
"LT22","20241025",80,"LT22_20241025.jpg",40,0.191577478765632,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","95","Otsu",NA,NA
"LT22","20241025",90,"LT22_20241025.jpg",45,0.16685898577727,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","95","Otsu",NA,NA
"LT23","20241025",10,"LT23_20241025.jpg",5,0.489428895612708,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT23","20241025",20,"LT23_20241025.jpg",10,0.381558377182948,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT23","20241025",30,"LT23_20241025.jpg",15,0.330829800121139,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT23","20241025",40,"LT23_20241025.jpg",20,0.331562669614785,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT23","20241025",50,"LT23_20241025.jpg",25,0.331442959805358,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT23","20241025",60,"LT23_20241025.jpg",30,0.321826684079707,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT23","20241025",70,"LT23_20241025.jpg",35,0.304284904260944,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT23","20241025",80,"LT23_20241025.jpg",40,0.269205631909172,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT23","20241025",90,"LT23_20241025.jpg",45,0.235797260769112,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT24","20241025",10,"LT24_20241025.jpg",5,0.405143721633888,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT24","20241025",20,"LT24_20241025.jpg",10,0.376060493403493,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT24","20241025",30,"LT24_20241025.jpg",15,0.397214891407805,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT24","20241025",40,"LT24_20241025.jpg",20,0.410663501774624,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT24","20241025",50,"LT24_20241025.jpg",25,0.365783755742802,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT24","20241025",60,"LT24_20241025.jpg",30,0.337645267484759,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT24","20241025",70,"LT24_20241025.jpg",35,0.306552740085604,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT24","20241025",80,"LT24_20241025.jpg",40,0.272207291939782,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT24","20241025",90,"LT24_20241025.jpg",45,0.238938509025238,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT31","20241025",10,"LT31_20241025.jpg",5,0.0592662632375189,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","83","Otsu",NA,NA
"LT31","20241025",20,"LT31_20241025.jpg",10,0.165906447799893,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","83","Otsu",NA,NA
"LT31","20241025",30,"LT31_20241025.jpg",15,0.175675997231115,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","83","Otsu",NA,NA
"LT31","20241025",40,"LT31_20241025.jpg",20,0.159262186626914,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","83","Otsu",NA,NA
"LT31","20241025",50,"LT31_20241025.jpg",25,0.155001789964267,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","83","Otsu",NA,NA
"LT31","20241025",60,"LT31_20241025.jpg",30,0.146301735085069,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","83","Otsu",NA,NA
"LT31","20241025",70,"LT31_20241025.jpg",35,0.130738131402298,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","83","Otsu",NA,NA
"LT31","20241025",80,"LT31_20241025.jpg",40,0.117588169118858,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","83","Otsu",NA,NA
"LT31","20241025",90,"LT31_20241025.jpg",45,0.105612120849645,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","83","Otsu",NA,NA
"LT32","20241025",10,"LT32_20241025.jpg",5,0.493693267776097,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","97","Otsu",NA,NA
"LT32","20241025",20,"LT32_20241025.jpg",10,0.20806165637154,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","97","Otsu",NA,NA
"LT32","20241025",30,"LT32_20241025.jpg",15,0.19678657956217,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","97","Otsu",NA,NA
"LT32","20241025",40,"LT32_20241025.jpg",20,0.216473488192935,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","97","Otsu",NA,NA
"LT32","20241025",50,"LT32_20241025.jpg",25,0.23288346669672,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","97","Otsu",NA,NA
"LT32","20241025",60,"LT32_20241025.jpg",30,0.246993241413345,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","97","Otsu",NA,NA
"LT32","20241025",70,"LT32_20241025.jpg",35,0.24982414989435,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","97","Otsu",NA,NA
"LT32","20241025",80,"LT32_20241025.jpg",40,0.226181838137107,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","97","Otsu",NA,NA
"LT32","20241025",90,"LT32_20241025.jpg",45,0.196390262390443,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","97","Otsu",NA,NA
"LT33","20241025",10,"LT33_20241025.jpg",5,0.347087745839637,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT33","20241025",20,"LT33_20241025.jpg",10,0.427626687256921,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT33","20241025",30,"LT33_20241025.jpg",15,0.446464264082374,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT33","20241025",40,"LT33_20241025.jpg",20,0.43093723658902,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT33","20241025",50,"LT33_20241025.jpg",25,0.406917714679696,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT33","20241025",60,"LT33_20241025.jpg",30,0.388256429082987,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT33","20241025",70,"LT33_20241025.jpg",35,0.348293436610824,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT33","20241025",80,"LT33_20241025.jpg",40,0.300762981469851,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT33","20241025",90,"LT33_20241025.jpg",45,0.260374830488311,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","103","Otsu",NA,NA
"LT34","20241025",10,"LT34_20241025.jpg",5,0.0930503025718608,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","95","Otsu",NA,NA
"LT34","20241025",20,"LT34_20241025.jpg",10,0.173511019598871,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","95","Otsu",NA,NA
"LT34","20241025",30,"LT34_20241025.jpg",15,0.214273816734447,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","95","Otsu",NA,NA
"LT34","20241025",40,"LT34_20241025.jpg",20,0.246108708538955,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","95","Otsu",NA,NA
"LT34","20241025",50,"LT34_20241025.jpg",25,0.250376638314517,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","95","Otsu",NA,NA
"LT34","20241025",60,"LT34_20241025.jpg",30,0.244569659181868,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","95","Otsu",NA,NA
"LT34","20241025",70,"LT34_20241025.jpg",35,0.224806261291305,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","95","Otsu",NA,NA
"LT34","20241025",80,"LT34_20241025.jpg",40,0.197801640823643,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","95","Otsu",NA,NA
"LT34","20241025",90,"LT34_20241025.jpg",45,0.173759557988925,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","95","Otsu",NA,NA
"LT41","20241025",10,"LT41_20241025.jpg",5,0.410495461422088,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","85","Otsu",NA,NA
"LT41","20241025",20,"LT41_20241025.jpg",10,0.256913463738275,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","85","Otsu",NA,NA
"LT41","20241025",30,"LT41_20241025.jpg",15,0.254337198234836,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","85","Otsu",NA,NA
"LT41","20241025",40,"LT41_20241025.jpg",20,0.265697105824619,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","85","Otsu",NA,NA
"LT41","20241025",50,"LT41_20241025.jpg",25,0.237940944438183,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","85","Otsu",NA,NA
"LT41","20241025",60,"LT41_20241025.jpg",30,0.213055868174459,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","85","Otsu",NA,NA
"LT41","20241025",70,"LT41_20241025.jpg",35,0.182048763491183,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","85","Otsu",NA,NA
"LT41","20241025",80,"LT41_20241025.jpg",40,0.155359010201033,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","85","Otsu",NA,NA
"LT41","20241025",90,"LT41_20241025.jpg",45,0.135436751824485,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","85","Otsu",NA,NA
"LT42","20241025",10,"LT42_20241025.jpg",5,0.240128593040847,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","111","Otsu",NA,NA
"LT42","20241025",20,"LT42_20241025.jpg",10,0.334996758941508,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","111","Otsu",NA,NA
"LT42","20241025",30,"LT42_20241025.jpg",15,0.400847970926711,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","111","Otsu",NA,NA
"LT42","20241025",40,"LT42_20241025.jpg",20,0.386074516699475,"Sigma-4.5","2592_1478_1476","3","FALSE","2.2","FALSE","111","Otsu",NA,NA
